E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_384.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_384.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_384.jpg, -1, 0, 0, 4.026947
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_489.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_489.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_489.jpg, -1, 0, 0, 3.97044
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_591.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_591.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_591.jpg, -1, 0, 0, 3.915074
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_692.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_692.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_692.jpg, -1, 0, 0, 3.860827
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_802.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_802.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_802.jpg, -1, 0, 0, 3.797179
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_45_913.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_45_913.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_45_913.jpg, -1, 0.02655405, 0, 3.75053
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_021.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_021.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_021.jpg, -0.7689547, 0.3844535, 0, 4.075079
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_121.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_121.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_121.jpg, -0.467991, 0.6854172, 0, 4.741491
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_226.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_226.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_226.jpg, -0.1528749, 1, 0, 5.760612
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_327.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_327.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_327.jpg, 0, 1, 0, 6.905921
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_437.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_437.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_437.jpg, 0, 1, 0, 8.04611
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_543.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_543.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_543.jpg, 0, 1, 0, 9.398993
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_646.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_646.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_646.jpg, 0, 1, 0, 10.51349
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_753.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_753.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_753.jpg, 0, 1, 0, 11.7149
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_862.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_862.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_862.jpg, 0, 1, 0, 12.89611
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_46_963.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_46_963.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_46_963.jpg, 0, 1, 0, 13.9503
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_067.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_067.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_067.jpg, -0.3108152, 1, 0, 15.05634
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_175.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_175.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_175.jpg, -0.5998769, 1, 0, 15.90679
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_276.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_276.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_276.jpg, -0.9055555, 1, 0, 16.76682
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_380.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_380.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_380.jpg, -0.6304421, 1, 0, 17.90949
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_485.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_485.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_485.jpg, -0.3169817, 1, 0, 19.03159
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_587.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_587.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_587.jpg, 0.03391719, 1, 0, 19.96767
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_695.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_695.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_695.jpg, 0.3250908, 1, 0, 20.89724
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_800.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_800.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_800.jpg, 0.6399633, 0.7214155, 0, 21.44732
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_47_900.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_47_900.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_47_900.jpg, 0.9750302, 0.3863486, 0, 21.50775
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_005.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_005.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_005.jpg, 0.898527, 0.7027284, 0, 21.70255
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_119.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_119.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_119.jpg, 0.6052232, 0.4094247, 0, 22.20358
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_219.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_219.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_219.jpg, 0.2928727, 0.2341005, 0, 22.28819
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_329.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_329.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_329.jpg, 0, 0.5985472, 0, 22.59336
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_439.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_439.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_439.jpg, 0, 0.8935347, 0, 23.31712
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_550.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_550.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_550.jpg, -0.2440599, 0.5240299, 0, 24.03012
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_659.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_659.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_659.jpg, -0.5323574, 0.2357323, 0, 24.07951
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_765.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_765.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_765.jpg, -0.8862149, 0, 0, 23.45338
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_867.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_867.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_867.jpg, -1, 0, 0, 22.82643
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_48_967.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_48_967.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_48_967.jpg, -1, 0, 0, 22.36819
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_068.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_068.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_068.jpg, -0.865721, 0, 0, 22.06262
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_174.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_174.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_174.jpg, -0.5497596, 0, 0, 21.90635
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_277.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_277.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_277.jpg, -0.2729134, 0.2768462, 0, 21.94544
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_381.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_381.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_381.jpg, 0, 0.6240278, 0, 22.36709
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_485.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_485.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_485.jpg, 0, 0.9354111, 0, 22.9905
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_588.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_588.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_588.jpg, 0, 1, 0, 24.00051
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_691.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_691.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_691.jpg, 0, 1, 0, 24.95237
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_801.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_801.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_801.jpg, 0, 1, 0, 26.09412
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_49_902.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_49_902.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_49_902.jpg, 0, 1, 0, 27.03341
E:\Udemy\SDC\DATA\IMG\center_2019_10_27_16_03_50_006.jpg, E:\Udemy\SDC\DATA\IMG\left_2019_10_27_16_03_50_006.jpg, E:\Udemy\SDC\DATA\IMG\right_2019_10_27_16_03_50_006.jpg, 0, 1, 0, 27.95303
